source_id	ra	dec	pmra	pmdec	parallax
6745905604826582784	292.0300839982045	-32.239226816094984	2.712096197498301	-1.6722162821352482	0.6352073543170658
6745906395100564736	292.1668739231653	-32.23233774887061	-1.1657584036691948	-4.226429050048659	3.078582436422248
6745910209031518464	292.33182380475716	-32.14371112570855	0.4425931240964225	-5.601175037786634	1.3771396033311962
6745913782444305664	292.2664063273517	-32.08075001580302	14.842335221022555	-1.9818974839185515	1.7379184519171331
6745918936405064320	291.9925662500543	-32.15788308458641	10.680848707989467	-0.9855493609248238	1.525932984412161
6745923265732018304	291.83397275693153	-32.05464999789731	5.724196456252569	-3.4471145900236224	0.4710417562885044
6745926976583836032	292.1702141946687	-31.99887071146635	6.006405778418683	-6.3091968285080595	5.790252253338404
6745932783383439744	292.1715058012602	-31.875511444690844	7.519913523805989	-9.905652107763418	0.5407584834841181
6745936597314404736	292.5063273908603	-31.9733829217304	2.762988427980904	-5.411520403281609	0.8333355471045624
6745938246581844736	292.54664587815734	-31.918543374191756	-8.877151736702606	-4.646254194646483	1.0386890144015486
6745940205086928256	292.4604966955574	-31.900815916640255	-6.365794220369383	-31.24544037745222	2.9697381235261977
6745942919506246016	292.43896228739925	-31.820216498499022	-5.587310584277018	-21.54950939288467	1.6726042629910156
6745945049810034816	292.61498170093233	-31.82375097266384	4.36110232967958	-20.912815480368764	2.389744062087536
6745946492919042688	292.8091122608253	-31.740308142282256	-3.184222276077139	-35.862921973678056	3.3878016942253426
6745955770048393472	292.3796293185574	-31.76052233359055	23.90242594158395	-6.278559180697788	8.172572681650408
6745957144437928960	292.2172830225815	-31.77958643005618	-12.595793002921761	-7.964944152634832	1.2502549377753236
6745958415748246784	292.1725968115554	-31.716831686351895	-2.9941776573374117	-49.04631430055863	2.5749215074315575
6745960992728622464	292.3095450884425	-31.6000353499848	6.704692407193142	2.17819365039528	1.2081090533364454
6745972022201336448	293.1720560341193	-31.96364411182991	2.290201008938509	-6.641920941815218	0.45821381265458916
6745972434518196352	293.30882915179455	-31.954709837302055	-0.8425569917739562	8.74293947642928	4.037373898598757
6745973671468776448	293.2159048301251	-31.911708905264867	12.304659425269762	4.257221757820284	0.7201913239003688
6745974324303802112	293.29656558875456	-31.84689906696464	-3.1411062233404237	2.7250390669571	0.7029618579037539
6745976729485489664	293.2099707143051	-31.880097787718853	9.53922983943506	-22.76862510728718	1.9708512484822216
6745977554119207424	293.2299406872829	-31.818466429649614	21.256748719562264	1.8507190064077421	7.2644941061279855
6745978825429531264	293.37865920804853	-31.90749433731516	-1.0135842183436732	-18.92168222083509	0.9573376641775706
6745981539848853760	293.4749314756603	-31.74830148868236	6.045915588293628	1.6070480049657379	1.7851858635719513
6745983498353943680	293.2764599995796	-31.793126412257337	16.79704816596277	-23.761690260461453	0.6104115589899781
6745984838383734272	293.2493821782303	-31.709789067513075	8.506861209768813	-20.47213850127612	3.1101823425324637
6745986865608294400	293.30146277226737	-31.64470862596846	20.059104639553336	0.43885072123925306	4.6962158870724915
6745987003047246720	293.32559631194755	-31.63252064377301	1.6619531761954578	-17.959508787763212	0.6227762167376835
6745987518443318784	293.3867049305158	-31.58394440358371	4.1525547415415085	4.811661476523875	-0.03645561445794876
6745989408228942848	293.04806150069015	-31.791533676001173	6.713193620879731	-4.906111493555244	1.505477647360332
6745989957984756352	293.1372283687819	-31.78759172736816	-0.5182747395431008	-1.4220151241182617	1.4040324276007392
6745995352463673600	292.99467107275666	-31.67750334659812	1.11476953527405	-3.5366597344198234	1.7921183101772924
6745997792005097344	293.140399609258	-31.66880509432563	27.044957207178474	-24.59089557267503	6.14021083345371
6745999028955672576	293.28808620544993	-31.59607905967162	-4.429244008889318	-24.237811220873382	0.7641050217865285
6745999372553054976	293.33839867589006	-31.56628531051996	-3.6778587403345453	-7.146248336443676	0.5347011744908545
6746007309652619008	293.56864046181124	-31.592026009607494	-8.30572339669471	9.706129784087548	3.3687431846335474
6746012188735461888	293.53340806469845	-31.50694229078741	0.06994247535278708	-6.831947986848462	0.8799301048526954
6746019301200761344	293.66075403159135	-31.39142897413626	8.142109261660579	-1.4410314635282506	1.0848581808432858
6746023390010169216	293.43351503304405	-31.494193859114805	-1.566862921844307	-9.818267859971602	0.9629862250700594
6746037924179478016	293.4418016383733	-31.179919954973776	-1.1648346652068151	3.644610444722485	1.6709597317056704
6746038920611366016	293.63730915359866	-31.130857724590847	0.05670195137616396	-2.377042829890556	0.7342266919396708
6746041325793607552	292.86678411178957	-31.642221290791934	-6.060881307684417	-17.086899166761977	2.485454853782618
6746045620760898816	292.7859446586305	-31.575104533293775	-114.5134510021011	-70.61981512340604	8.493940213549031
6746051358837194496	293.02722056741356	-31.401140715971273	17.812550764596942	-38.7976888062731	5.574025962855634
6746053351702016000	293.1076236154364	-31.349599584947892	-2.4280823482521376	-13.021324566175192	1.9402942303806099
6746053489140967296	293.1278856210931	-31.324338042628575	0.8183432177510734	-5.188935479535243	1.2931113245169439
6746054451213646720	292.96563675633524	-31.385900889289488	3.6835941834065196	0.3935702685454823	1.536166816406383
6746056100481084544	293.01333940893954	-31.338956469887247	7.7355301875559555	-6.8789943810008864	2.240946739085426
6746057887187473792	293.04095168408935	-31.24051015001077	17.740363191183857	-23.757401772371452	3.5497944515597424
6746058574382258432	292.7278993255901	-31.500316079567394	1.4748783533121173	-0.9965180838441372	0.8049610070182016
6746061323161321984	292.7231402997315	-31.409407550937008	-10.880753276774588	-13.002209860144927	0.9852118561421979
6746066167884422016	292.6128744451124	-31.279856136384822	1.3221007925010608	-3.0824770537985073	0.6150552431403046
6746067610993435136	292.87076551420984	-31.311073309125284	-5.414725917552581	-1.1976243023147037	1.505674857799755
6746082076443278592	293.1172369652106	-31.147093874091034	-14.532182803927826	-14.778882540877497	2.965425375755797
6746084206747053440	293.1867880438094	-31.071894555379984	-3.6709270699714196	-4.598991190731435	0.6720546240669751
6746093896193276800	293.1027373888346	-31.135389338835363	4.926801897218556	4.71157353617521	2.7870877833619936
6746094755186734464	292.967067314065	-31.109061074798543	21.8399402139122	-0.719177622634486	1.8955035905154451
6746096473173650944	293.0657172968608	-31.07571348146581	45.18041960712819	-21.848664162176703	4.442312100289538
6746097469606060416	293.1199700358182	-30.969656476954405	13.577122382880876	-7.399957205610493	2.6440633825527975
6746099565550101248	292.90854159601093	-30.99257376360039	-0.2785218378717229	-4.372949043821814	0.9148199266172982
6746109048837885184	293.1949443196298	-30.800220475045343	8.883598928909107	8.319054805227344	1.1962682393855018
6746110113989774208	293.1721875502815	-30.764488240703013	-6.617848452521279	-13.652876050057802	3.601159360739404
6746110182709250688	293.1613971158978	-30.74021686508049	-7.981484857878739	-15.775045789562382	3.7661038044131527
6746111797618353536	291.8290298543673	-31.978344201638247	-10.074730168968722	-10.916424706013267	1.3485143573671408
6746111866337830784	291.74950042158025	-32.040290898507465	6.44274215888127	-15.89768465745988	2.1178806561765757
6746112072496260736	291.76966627596755	-32.00664112293925	5.238685993897787	-9.406691747050559	3.2753868454409325
6746112587892335616	291.8383061827073	-31.957912688123237	15.509425951154881	-12.99831877608884	3.4255968234948018
6746114168443806976	291.8407560860588	-31.914919315485662	-2.7891757563901054	5.3040287870251355	0.7359120567818166
6746114993077527168	291.8653754267282	-31.857480895281615	13.887455323733091	1.0430961276133432	-0.191493630559
6746115336671404928	291.7416343165408	-31.95037554675032	-4.1945203569813625	-25.935499970586633	1.3903255408863513
6746115989506433408	291.7338638092133	-31.921470276705737	-6.260301987940064	-43.21883329654186	1.650883786294193
6746116985939028096	291.74047320422824	-31.86938691947709	6.763494320199072	1.3746777870624616	0.9589538619955368
6746120902952656512	291.95522014513114	-31.818070255229078	-0.8381331777882342	-7.893818741811291	1.2473439079604094
6746125644593339648	291.8900256036111	-31.715065320531945	2.0578210820769893	-9.55071111714213	1.7418852161919625
6746129595963008384	291.5962723399038	-31.832238946471925	11.980181474461002	-3.282530739411412	0.6911674949912545
6746134784281432064	291.5138937668844	-31.68559922857562	-14.398859935763433	-36.82708375637356	2.9756485877873944
6746136742786517120	291.6439707688577	-31.621319581679234	4.124276457164646	-13.19269357849757	1.2252600011604324
6746137533062814208	291.7671938130659	-31.68675137613775	5.420529338427327	-0.45293631555376923	1.5519986058006394
6746143992693622784	291.81877778627313	-31.498975117771206	7.745972960833662	-6.75643884712186	0.5313329011060708
6746144130132576768	291.78000736222447	-31.512384607735864	-8.140506814170257	-19.498973630067496	0.3341686595184965
6746147634829103872	292.15462949152976	-31.62925472766772	5.707779877016133	-15.342549513340316	3.898264184063121
6746151689275018240	292.03768879891174	-31.542933753941853	1.2259870089465084	-10.579586111066469	0.9595806545021699
6746159557658312832	292.2344137134529	-31.41818257408837	-3.4476346999008243	-14.133766801462912	2.1151673430155613
6746160725886201088	292.1782717127353	-31.365286963017795	11.761670741517381	8.208768795710071	2.474527561119666
6746166498322248832	292.11499346372256	-31.387386106326932	5.469412027476942	-88.8346458285622	4.4884305993600515
6746167116797539840	291.98646719183836	-31.398716735084626	-0.6524049900716111	0.08663227737770803	0.9870276292210259
6746169590700859904	291.8874453017663	-31.384279949512592	-28.00083250337704	-66.30896304863988	9.056873269860684
6746176119048979072	292.173951745916	-31.188593283157534	-10.826905809951038	-11.05147113693918	0.733446228553513
6746180345296793216	292.0962081545635	-31.12629252843931	26.893673618927433	-35.21070743753682	6.53481610810596
6746182750476191744	291.39468201591836	-31.615114244293277	49.498523712527096	-1.1204396518086182	5.298061186848719
6746188729070662272	291.50777289999434	-31.456776043990185	-12.117412007738324	-18.276544642428355	2.005349625578812
6746190000380985344	291.60785087082934	-31.537129405663975	-5.831310403144982	-35.36531908657864	0.4461795042345853
6746198624677612672	291.6235979135508	-31.23627104781009	1.4504103432795485	-7.868059711662882	0.5497495104180007
6746205943299577856	291.3054358553549	-31.329642745309496	-11.349153779331639	6.98362613379365	2.7840865073716925
6746207248969633664	291.24902535902453	-31.26940136076811	-7.220545378205694	-44.39148655412639	3.786578653452764
6746215220428932352	291.40570333717665	-31.15409060378625	-4.75647732123459	16.167870897360743	5.247255060614648
6746217556893458688	291.77117009778493	-31.31562960414528	-1.3631133630593562	-0.8727388907066307	0.7872830439820575
6746230029478469632	291.8874172669751	-31.05135236789807	-6.3566151634592725	-13.930335419283155	1.3021687695343978
6746243498495904896	291.85510186526415	-30.940649832956762	12.342179514331615	-6.422039928985909	2.195193662805964
6746243567215382400	291.8315499780492	-30.950183758269148	11.757206683647937	-2.2158192011130504	3.6440584046135633
6746248274499535872	291.65038860995276	-30.885580450443136	-1.6886314946810008	-11.653807310018708	1.8317616462246227
6746250233004620928	291.8202979640715	-30.769780768482565	9.848999620268126	-8.443651098515598	3.1348974032431562
6746251195077294720	291.8157590150272	-30.720990316729694	2.8465405171328966	-52.28128946326697	3.0301174305764857
6746257792145047296	292.4407278957415	-31.16100634539411	-16.693423958509506	-9.615193792962692	2.730337100836803
6746259716290394112	292.45694644269554	-31.087561235898274	-9.100508008767749	-8.712669923403428	0.9748771750939395
6746265213852845952	292.59071235920715	-31.057328730713092	19.642709931715558	-16.189530490918127	4.935859341868672
6746265591809967744	292.6055902027477	-31.043086993884813	5.30182619861801	-2.9810713773641853	1.4806519438976689
6746270814485887488	292.31804961774293	-31.106601950534447	4.598007814890217	-12.719799162654269	1.4415043950416466
6746270848845625472	292.3288398718573	-31.092386447695755	9.450541651825851	0.6314528293209899	1.644692617150767
6746271261162484736	292.33169844816666	-31.053418243110062	0.8556624837684721	-36.55684970530441	4.319155830289033
6746279885456809856	292.4770803810404	-30.908137270390746	-11.70072961380443	-7.730982763208803	0.7203829258008648
6746281225486638080	292.5515771467289	-30.888394910306122	4.344008882410756	-6.666063506997897	0.9329305221234659
6746281775242450560	292.6009473647508	-30.84607155163677	-20.296715258321864	-18.43975816430438	3.034041096824338
6746297271488737408	293.04635646919184	-30.748713573534996	37.60103648805688	-68.51990852986665	10.772396106012486
6746303009565043072	293.05006981191224	-30.60101605009192	-23.22397436353762	-53.88661113846155	4.684351888755519
6746304693187941376	292.67692779324204	-30.811449250567275	11.820297774652023	-53.280555681039246	7.143164545742409
6746309366112357376	292.65952419988	-30.704280497409233	-14.238681236109056	-21.727332292849155	2.317872103167244
6746317303211909120	292.92085494826836	-30.464889557502925	4.744217511190882	-0.6511594628421635	0.45015679770798184
6746318643241708800	292.7166866173572	-30.538309965400636	-12.176091031976753	-36.410218117666474	3.619839273890042
6746320910984436480	292.82777338231443	-30.442090409291126	1.2937442948737727	-1.8280038011410054	2.502045803184058
6746322182294743936	292.1356138001738	-30.993969847529346	6.8507628142996015	-24.40811129119085	3.119337885159524
6746326374182822528	292.06586033839494	-30.92382724212812	-0.70813356812144	-9.574946783822002	1.1803508216646084
6746326786499681280	292.05216181178423	-30.87513969367837	17.245552406629276	2.204097922188158	1.7882198543170826
6746327473694448512	292.0170324996191	-30.8748998337262	-1.6832177813702418	-3.5029856830394808	1.0717757121526206
6746336166708248320	292.19075287935334	-30.732330877791288	-0.5154221554563381	-8.480903643107064	0.9575131283713982
6746338125213329280	292.354502923977	-30.598446570200963	7.88311394177753	-13.738234762749762	1.2503999118056297
6746341939144295168	292.0375239219801	-30.753321907276103	1.8950064843810184	7.562372080614631	2.281363648526706
6746344000728596864	291.90195248204026	-30.7474451409519	-5.952109809446888	-7.181330457223259	2.341662881834635
6746347058745303680	292.02324688683444	-30.577065036129962	-3.2071755951847054	-8.907355536547884	1.1388242475280388
6746347642860856192	291.9091807307782	-30.58212204379615	30.3774246631518	-66.62964958275869	4.072899302992607
6746350872676261632	292.2324550300242	-30.550061553189195	3.025097659765029	6.22290939726563	0.7094134907855123
6746350941395737728	292.2301653602109	-30.537538759040032	0.682838904662459	15.743674759805716	5.570709015146104
6746351078834691328	292.2775160960896	-30.538648235499394	-6.96078250055045	-8.55897598602557	1.0021002058404946
6746351181913905664	292.3061645420261	-30.516347835001746	-14.108308649701227	-12.694103859796307	2.821924147830014
6746354411729310976	292.05634206639365	-30.488660122998464	-3.3739124195691024	-5.892549138029649	1.0986399935647977
6746361352396496512	292.5954097159086	-30.451711772496136	1.1306590343161624	2.698925830274087	1.240683150779598
6746362692426259456	292.38333173822275	-30.53214917233372	-3.5111779896512374	-0.33553764264474784	1.363629536970006
6746363551419714944	292.42198515474837	-30.448756448232857	18.172770517053475	-10.954887358521455	1.9255153082038927
6746363723218409088	292.4868585000811	-30.48950478058106	0.7929038239260372	-4.225996259505419	1.634376529985128
6746367193552017536	292.6532984678891	-30.41674240810735	4.288977020367787	1.2837133244365717	1.0648424260624756
6746373859341255936	292.62030238564597	-30.250938176933115	1.8146912609865686	-8.11350389951654	0.8661460072023247
6746374374737055360	292.647822564452	-30.224874704987702	13.686804218428467	-15.128265144004228	1.9722456955011982
6746375268090498944	292.3521957769948	-30.458390141687907	-3.187541625710458	-27.937576714372128	4.308205324816853
6746383033391364224	292.3464679319262	-30.231224427062482	58.43869669674612	-46.7927177021428	9.681403306099112
6746383651866691840	292.5069548922284	-30.29652945981271	-14.320176283717634	-59.414755101645845	5.226875323744333
6746386778602605824	292.5483823252653	-30.19030729383274	-9.339321483250451	-8.233653956781648	1.5487935804787394
6746387431437634176	292.6090085484921	-30.140306170855727	2.9981096241251852	0.053571519098933255	0.8309091481224029
6746390214576441216	292.5266105792876	-30.127309602437844	7.213674133689753	-9.64320220603262	1.9508658912744776
6746396708569359488	298.0268747947543	-35.56733290401197	-3.3975366468340717	-16.799593839743643	1.2745502413588015
6746404920546822784	298.3943894050259	-35.291372880289664	5.237020880814514	3.7041620096601306	0.8354261979639603
6746411070939994880	297.9240387524755	-35.42759628698304	3.2543559484938074	-1.2118843786503972	2.2897410628526274
6746415434626765056	297.8219010103438	-35.33405892780086	-4.016165055807634	17.60706196727588	6.534387092434476
6746415743864409216	297.8238937848739	-35.310350324417804	3.528138670493506	-0.9050879311335318	1.9284803013317495
6746418320844782336	297.9699824580717	-35.16863841137188	-24.658904663708558	-19.948150223872908	5.53839730488001
6746424814833011968	298.06001528668713	-35.09180893424419	-2.4466679751685407	6.647665039471027	2.3657504584894156
6746436806381701632	298.709898709987	-35.07531536485073	-2.3003556823806157	-20.555121622200094	1.2315542555627774
6746443609609884032	298.7212188061456	-34.85504561109218	-1.1171128377267856	-7.124419274826401	2.3929679715914793
6746445842992891264	298.31774273720663	-35.05151471850882	-7.843953009844952	-0.184485448178747	1.0027218698246114
6746455120122238080	298.44128999798716	-34.867823034741164	2.6451048320288906	-9.534281897232624	1.5874092260913713
6746460755119322496	298.4460603487077	-34.7190522333475	7.562622050263472	-7.039243671243808	1.1109444870785332
6746460823838798720	298.4744175102445	-34.71539106619998	-1.34323979104767	-7.6406899757207025	1.1240121485891978
6746460892558275072	298.46500672891847	-34.70383001378251	8.027041410744248	2.06993028364274	1.823125177593041
6746460961277752448	298.5163323295063	-34.71807225685711	11.70192920192232	-18.33332237070229	1.7731703411239608
6746464053656552192	297.6899191770662	-35.22574532966967	-1.0747561129918004	-2.1019667040329444	2.248641816493563
6746464191095504896	297.71232272211165	-35.20173101380045	4.700407881103732	-0.7337657138948573	0.37339878505607144
6746464362894196480	297.7674261476664	-35.193411280959445	16.662093718287196	-33.79332618700403	4.266691599434265
6746464397253934464	297.79372850082905	-35.18920772183027	53.27194927505234	-159.6756838056075	8.00125998153982
6746465393684026880	297.9160112416233	-35.150342144077946	-16.452231518834985	-40.11544180793062	4.68413410917426
6746467455270648320	297.6930882693351	-35.160246970631775	-55.12709385467225	-26.77608150477119	5.514141204084056
6746469001456552960	297.651404809883	-35.085997851185034	14.408606647662676	-30.489964357165498	2.0945446101415035
6746469723011057536	297.77892254897563	-35.060650004241076	1.9886392258359074	-1.540146840648472	1.5105091153428618
6746474430295207808	298.0585927107745	-34.966993421729626	-17.185215613563205	-3.6736871337027597	2.2720189246316314
6746480752487074944	297.638892572246	-35.0876610880276	-12.147765005454312	2.3166777608281386	3.410270177269335
6746483398186919552	297.74537988010405	-34.92925660677796	9.373853898970644	-5.769808485362045	1.6182156993270198
6746485150533579648	297.5551603125636	-34.97927539978112	-11.511618004518613	-6.92546784904272	2.3457144477116767
6746486250045205248	297.507552250113	-34.94918443609054	1.573112080504102	-3.7037794426715283	0.820946039269648
6746492022481240320	297.88547646613785	-34.791710589472295	-2.6870797267510405	-5.233645187114908	1.3017774304014185
6746497520039372800	297.75262325807574	-34.65639841165635	3.113965868511219	-9.915579296841269	2.229016674312496
6746499684702898048	298.14659214651783	-34.808721894376404	9.61232890643824	4.0674420152187185	1.3071962502466175
6746505147901292032	298.1764092852789	-34.68359291324735	-2.9789567986557506	2.6909155895743266	2.908298949116954
6746506109973964928	298.1182837399728	-34.66035009695012	12.820854454859564	-26.39509177506657	2.1801218401596123
6746517929723962496	298.0105647313319	-34.63450940927462	-0.48386175747319776	-0.4346978977190762	1.445517741649097
6746529989992122624	297.98982164573164	-34.40886492289334	-68.03117712172471	-105.56068311368367	9.360778941894129
6746532257734852992	298.06699529120624	-34.30992273973828	0.5800315132959795	-10.62892231531217	2.842506855618868
6746540469712349568	298.8376563711521	-34.67453912145439	17.61478850232055	-10.241543284561889	5.3020272362890255
6746547272940545536	298.8771959889818	-34.61956324366705	3.5694926985454973	-13.449185548418264	0.9476414795842537
6746557374703624064	298.6654310276783	-34.55091043558265	13.244738442235104	-19.112573688001085	3.2990982393354327
6746558164977604992	298.7105427868682	-34.47884141388897	8.57778038171739	-8.489383993660368	1.4331116205888241
6746558646013942400	298.5785115824957	-34.485703983101004	-17.893921307870233	-7.729243416251814	9.21862148878066
6746558920891848448	298.6463977728493	-34.46596723288307	-2.1834894615685574	-43.265351818389675	6.5953682477266415
6746559367568450176	298.82839542026295	-34.573173671646614	-1.079744362933838	-12.297391689440364	0.04723819322973
6746563147141046912	298.86238335972234	-34.38890139632709	8.747170039613653	-4.775599295060287	2.4191350136292002
6746565071285014144	298.7095212266418	-34.41103283879591	-3.2708191887209668	-1.4591629922391212	0.6969092886415755
6746566926712265856	298.86874231836634	-34.300016191996384	-11.065059915926751	-12.56492964999874	1.152362857033706
6746568060583630464	298.83042376683215	-34.25247135897551	1.1669889866163732	-1.8681673684235465	1.4641581444271892
6746568679058926336	299.18435432091786	-34.507941838718985	6.46840971064426	-12.781602337508689	3.9247146375314115
6746570431405588864	299.25516021315093	-34.46811495958485	-9.053555606335314	4.123962199625868	1.655223933149888
6746571565276947840	299.2290977319933	-34.425530949599356	0.3991425797859969	-11.070029290877358	0.4122960981223224
6746578127986982656	299.30053463741456	-34.34175101785503	42.63878074608354	-31.433119747082785	10.468427077101774
6746578334145412480	299.29102413627686	-34.32984002891281	4.911117292244296	3.8459540501416445	0.8732030239979259
6746580086492068352	299.456997138535	-34.216692934416606	4.468781307559586	3.2677950840177834	2.8262417847443033
6746582732191913472	299.2054373852609	-34.24431331067516	3.604453029305549	1.9647002226555486	0.628464066255985
6746583900423026688	299.32801138392716	-34.18731428098144	-0.8432725532122927	-8.412615609103362	0.40352291194147655
6746589432340894464	299.0280056017137	-34.21865121843573	-12.963459862232241	0.6283632952764232	3.447204338159623
6746592043681009920	298.93226751348584	-34.16988256721418	-5.689392235506989	-12.136377518927215	0.3988352640623147
6746596132489873664	299.11529007672453	-34.117626021225064	1.3288110970688805	-16.061379221740342	1.2734044832710003
6746596819684652416	299.2551154939334	-34.11302143359047	17.65942740099172	-6.234115391924666	2.7757453097943543
6746599431024756096	299.07685062412537	-34.064553798466804	-12.755836486433687	-1.877251378177084	1.3800566995321442
6746601870566191488	299.2604789530372	-33.963529444006994	-5.89029619022495	-25.033365266178137	1.5497895163227722
6746605512697073792	298.47887155193683	-34.418694507817214	-1.7436868000833325	-8.233237339545528	0.607177425527769
6746609498426723072	298.39115717726514	-34.38361168254795	-12.867035325824512	1.5184695231410412	1.7744554601675517
6746613346717418496	298.61730611045914	-34.33105085748345	1.5051404500084615	-22.404144049699575	2.8924554563792504
6746615099065455616	298.7940760992224	-34.22188394241947	3.519834288117164	-13.770481403938621	1.3547275591779628
6746616645252301184	298.562319513931	-34.28157086252269	-0.4211867544967245	-5.355470935356866	1.6320024370102895
6746618912995030400	298.6884506980203	-34.18137829254808	10.522510986503882	3.7521234187173444	1.962266943195004
6746625235186889216	298.3996030949686	-34.16319327328302	-1.9515703541204275	-10.201512609275456	1.1386571500996077
6746626472137473536	298.18585314923564	-34.24635652968633	8.020725623911442	2.173178089360248	1.9720941734274402
6746629461434707328	298.27854181208124	-34.107301118822086	1.0459005900429936	0.09504236948579116	3.727544312572755
6746633893840955136	298.56058077751607	-34.003205850554444	2.7660330609280557	0.8939037171708762	0.07460775355401461
6746641865301640832	298.8887241673476	-34.07456984790884	11.744963642727331	-14.759200662328197	2.023308666567755
